t,x,y,vx,vy
2.005505115668515970e+01,2.148198789075566966e-05,2.938130161367346239e-06,-1.515050272723122475e+02,-1.031257932387343246e+01
2.005505115897570789e+01,2.113356114544364829e-05,2.914317090083641690e-06,-1.527314786007992780e+02,-1.048101503982222305e+01
2.005505116126625609e+01,2.078227898335827095e-05,2.890110230104030175e-06,-1.539986310225294801e+02,-1.065649407593438980e+01
2.005505116355680428e+01,2.042804543860734273e-05,2.865492903454989797e-06,-1.553089086657992937e+02,-1.083949956059176323e+01
2.005505116584735248e+01,2.007075875469792577e-05,2.840447273035353681e-06,-1.566649473229074658e+02,-1.103056137736227882e+01
2.005505116786763509e+01,1.975300911172231765e-05,2.817986148051690291e-06,-1.579012482754908433e+02,-1.120622903977645279e+01
2.005505116989065684e+01,1.943228557183750184e-05,2.795131760313752592e-06,-1.591792787457461884e+02,-1.138930728031141193e+01
2.005505117191367859e+01,1.910893406213988772e-05,2.771899340679228336e-06,-1.604997151439960419e+02,-1.158004249727447288e+01
2.005505117393670034e+01,1.878286627536506097e-05,2.748272875650544152e-06,-1.618650827087199673e+02,-1.177895998460208737e+01
2.005505117595972209e+01,1.845398857668773221e-05,2.724235238629637102e-06,-1.632781271318779943e+02,-1.198663587772557548e+01
2.005505117774405832e+01,1.816150233222877945e-05,2.702677827095611078e-06,-1.645664030817785033e+02,-1.217758193009643364e+01
2.005505117953081040e+01,1.786627937639339946e-05,2.680742905488265060e-06,-1.658981541249934253e+02,-1.237658434507055460e+01
2.005505118131756248e+01,1.756863781557373806e-05,2.658445059857973128e-06,-1.672740857384224000e+02,-1.258391134957218860e+01
2.005505118310431456e+01,1.726849639237933731e-05,2.635768913694472597e-06,-1.686968283494884702e+02,-1.280013412345119583e+01
2.005505118489106664e+01,1.696576894810140833e-05,2.612698021503558874e-06,-1.701692419774898895e+02,-1.302587913590763691e+01
2.005505118646702201e+01,1.669653731207999546e-05,2.592007318292586772e-06,-1.715116488987005425e+02,-1.323344229514923498e+01
2.005505118804511255e+01,1.642478708525276851e-05,2.570954193247707790e-06,-1.728993487568554315e+02,-1.344976458324620161e+01
2.005505118962320310e+01,1.615081096809070155e-05,2.549552628091625473e-06,-1.743330763857302372e+02,-1.367513788807623953e+01
2.005505119120129365e+01,1.587453419243558389e-05,2.527787856844213767e-06,-1.758155716358644156e+02,-1.391018333381040684e+01
2.005505119277938419e+01,1.559587748115856456e-05,2.505644086817294290e-06,-1.773498134497649517e+02,-1.415558217648383277e+01
2.005505119417130899e+01,1.534805125347265682e-05,2.485784560623446623e-06,-1.787485935576977170e+02,-1.438122041580361454e+01
2.005505119556512028e+01,1.509790719579324705e-05,2.465577076688085111e-06,-1.801945586234462553e+02,-1.461638253265626020e+01
2.005505119695893157e+01,1.484571463717236152e-05,2.445035037497278887e-06,-1.816884739329582032e+02,-1.486138619783403136e+01
2.005505119835274286e+01,1.459140478267453336e-05,2.424144262194765964e-06,-1.832331931422372122e+02,-1.511690690615685106e+01
2.005505119974655415e+01,1.433490468954618477e-05,2.402889583724329122e-06,-1.848318188727317022e+02,-1.538368555748342992e+01
2.005505120097594940e+01,1.410678178938332909e-05,2.383827133440292816e-06,-1.862893023639796297e+02,-1.562898688496126098e+01
2.005505120220701087e+01,1.387652585566455698e-05,2.364430591417864094e-06,-1.877959396673449532e+02,-1.588464439274042306e+01
2.005505120343807235e+01,1.364438470549795041e-05,2.344712803956565888e-06,-1.893525277123482908e+02,-1.615100386536685662e+01
2.005505120466913382e+01,1.341029504228600467e-05,2.324660150934089326e-06,-1.909620384903937804e+02,-1.642879999697390758e+01
2.005505120590019530e+01,1.317418975405895678e-05,2.304258064839167432e-06,-1.926277032165640151e+02,-1.671883862995982284e+01
2.005505120698605381e+01,1.296420334111357150e-05,2.285959945979464513e-06,-1.941463121526682016e+02,-1.698553327011300595e+01
2.005505120807337960e+01,1.275225400606181402e-05,2.267341027739653038e-06,-1.957161233573317247e+02,-1.726349005469581499e+01
2.005505120916070538e+01,1.253856975444321240e-05,2.248413621343204311e-06,-1.973379667134146871e+02,-1.755308544812233507e+01
2.005505121024803117e+01,1.232309235081491452e-05,2.229164643952665518e-06,-1.990149372332329278e+02,-1.785511861514232024e+01
2.005505121133535695e+01,1.210576005037922673e-05,2.209580102520143891e-06,-2.007503998078228733e+02,-1.817046612548801932e+01
2.005505121229444399e+01,1.191246787215440924e-05,2.192014878970863988e-06,-2.023326504853617394e+02,-1.846043965498866868e+01
2.005505121325482776e+01,1.171736937177035253e-05,2.174141598022893168e-06,-2.039682342953131808e+02,-1.876266163604584492e+01
2.005505121421521153e+01,1.152067430286065899e-05,2.155972055474484291e-06,-2.056580154872625315e+02,-1.907754203681266958e+01
2.005505121517559530e+01,1.132232908873739349e-05,2.137493683240677560e-06,-2.074052169330666970e+02,-1.940595024874608043e+01
2.005505121613597908e+01,1.112227692505032080e-05,2.118693038635452254e-06,-2.092133424466400697e+02,-1.974883988610404018e+01
2.005505121698310944e+01,1.094435143752043282e-05,2.101830531069447214e-06,-2.108618479712490341e+02,-2.006414771013817955e+01
2.005505121783138378e+01,1.076476379078562897e-05,2.084672179566517772e-06,-2.125659027710490250e+02,-2.039277795854027886e+01
2.005505121867965812e+01,1.058370692275707583e-05,2.067229283251749106e-06,-2.143264069460861663e+02,-2.073517720635174655e+01
2.005505121952793246e+01,1.040113154514010074e-05,2.049489767142374240e-06,-2.161467162178713295e+02,-2.109229135966852553e+01
2.005505122037620680e+01,1.021698540128344566e-05,2.031440715755841947e-06,-2.180304787326070652e+02,-2.146515797859399299e+01
2.005505122112445804e+01,1.005320451259009567e-05,2.015251936459287659e-06,-2.197479530864958122e+02,-2.180804156986384612e+01
2.005505122187372180e+01,9.887894171433990828e-06,1.998779018063354405e-06,-2.215232811943335776e+02,-2.216541728645750098e+01
2.005505122262298556e+01,9.721231828456580441e-06,1.982032781472270046e-06,-2.233574005107876985e+02,-2.253777171385299027e+01
2.005505122337224932e+01,9.553172142766182197e-06,1.965001623968684551e-06,-2.252538047560203722e+02,-2.292613414769597568e+01
2.005505122412151309e+01,9.383667043807714979e-06,1.947673134984133868e-06,-2.272162919883804477e+02,-2.333163364010674812e+01
2.005505122478243862e+01,9.232905885452303104e-06,1.932130252528613084e-06,-2.290055514791751534e+02,-2.370453794889709798e+01
2.005505122544425589e+01,9.080737424996645604e-06,1.916314446048695785e-06,-2.308550606304434041e+02,-2.409320865921131727e+01
2.005505122610607316e+01,8.927324860565503790e-06,1.900236077042461270e-06,-2.327657956840025975e+02,-2.449817608371097677e+01
2.005505122676789043e+01,8.772626484843569023e-06,1.883883995029167730e-06,-2.347413936562246306e+02,-2.492056042599087107e+01
2.005505122742970769e+01,8.616598080576430942e-06,1.867246272928876047e-06,-2.367858082560380240e+02,-2.536159048331861854e+01
2.005505122801350737e+01,8.477821219411677027e-06,1.852322558374531626e-06,-2.386497746528633854e+02,-2.576718350355206510e+01
2.005505122859809575e+01,8.337749474088054498e-06,1.837136662447545064e-06,-2.405764812939297030e+02,-2.618993152969251170e+01
2.005505122918268412e+01,8.196532942065364329e-06,1.821698506904267328e-06,-2.425669444708479432e+02,-2.663041264399102914e+01
2.005505122976727250e+01,8.054133260733603851e-06,1.805997374230841838e-06,-2.446249499422954443e+02,-2.708984618633649077e+01
2.005505123035186088e+01,7.910509759808202673e-06,1.790021800221479107e-06,-2.467546129644063910e+02,-2.756956973240412623e+01
2.005505123086754438e+01,7.782764045529238215e-06,1.775691575936569872e-06,-2.486963166834358390e+02,-2.801076419075754131e+01
2.005505123138392420e+01,7.653826887982272885e-06,1.761109456432395242e-06,-2.507033493383349594e+02,-2.847062736048605913e+01
2.005505123190030403e+01,7.523836361855293153e-06,1.746284944670651814e-06,-2.527767682388849551e+02,-2.894978946814227072e+01
2.005505123241668386e+01,7.392757183308134470e-06,1.731207737547485515e-06,-2.549205134800701273e+02,-2.944957800294615069e+01
2.005505123293306369e+01,7.260551947017126857e-06,1.715866813878282909e-06,-2.571388679189552704e+02,-2.997144921470695067e+01
2.005505123338859264e+01,7.142959939454427772e-06,1.702105404549818076e-06,-2.591614512869880969e+02,-3.045142667194772557e+01
2.005505123384473265e+01,7.024271824211571987e-06,1.688101965404811461e-06,-2.612520508492816589e+02,-3.095172280857937608e+01
2.005505123430087266e+01,6.904614488988946508e-06,1.673865582788319648e-06,-2.634117684220777278e+02,-3.147302540063253673e+01
2.005505123475701268e+01,6.783955484015906071e-06,1.659386350164044850e-06,-2.656447041582002839e+02,-3.201677996202145948e+01
2.005505123521315269e+01,6.662260409442039810e-06,1.644653670279503269e-06,-2.679553147032738138e+02,-3.258457226024633258e+01
2.005505123561555081e+01,6.554014506039882708e-06,1.631437377339025060e-06,-2.700620316532165930e+02,-3.310680902058056319e+01
2.005505123601848894e+01,6.444760186969009821e-06,1.617988494053748463e-06,-2.722395566084163647e+02,-3.365116433465207990e+01
2.005505123642142706e+01,6.334614103469146460e-06,1.604315712984468984e-06,-2.744890365409820561e+02,-3.421838880072635192e+01
2.005505123682436519e+01,6.223546414530132320e-06,1.590409506953264239e-06,-2.768147375192775144e+02,-3.481005679334920444e+01
2.005505123722730332e+01,6.111525486849883395e-06,1.576259684226614268e-06,-2.792212963082085366e+02,-3.542789549751731215e+01
2.005505123758277364e+01,6.011882265863031204e-06,1.563565731414150026e-06,-2.814155161313657345e+02,-3.599619248541169725e+01
2.005505123793872357e+01,5.911311226535420019e-06,1.550648209627811814e-06,-2.836834449812334356e+02,-3.658857260309969917e+01
2.005505123829467351e+01,5.809919716225496267e-06,1.537515447414185685e-06,-2.860262740919370117e+02,-3.720585468838831389e+01
2.005505123865062345e+01,5.707680295240805317e-06,1.524158280347210682e-06,-2.884484414311220917e+02,-3.784975387830299809e+01
2.005505123900657338e+01,5.604563876848645194e-06,1.510566904442282911e-06,-2.909547703449493383e+02,-3.852215184752176214e+01
2.005505123932060130e+01,5.512838859565609222e-06,1.498373378939296978e-06,-2.932399830735378714e+02,-3.914066848408035781e+01
2.005505123963505199e+01,5.420260384030528637e-06,1.485964941180034765e-06,-2.956019113766168402e+02,-3.978541167823357227e+01
2.005505123994950267e+01,5.326927061157213122e-06,1.473349547001634978e-06,-2.980417962514417809e+02,-4.045727620272938907e+01
2.005505124026395336e+01,5.232813661756237377e-06,1.460518378754389351e-06,-3.005642536304807777e+02,-4.115813103156553865e+01
2.005505124057840405e+01,5.137893443322212611e-06,1.447462003107387716e-06,-3.031742999843480106e+02,-4.189002669103132348e+01
2.005505124085582835e+01,5.053456702893243508e-06,1.435747856290872418e-06,-3.055541106316596824e+02,-4.256331574534751638e+01
2.005505124113362569e+01,4.968234844973250076e-06,1.423827065964798961e-06,-3.080137583418932081e+02,-4.326517293453445490e+01
2.005505124141142304e+01,4.882318542301288307e-06,1.411707242951801586e-06,-3.105545329541185424e+02,-4.399657571953805046e+01
2.005505124168922038e+01,4.795684600461971482e-06,1.399379900924884416e-06,-3.131812345297961997e+02,-4.475956130592550863e+01
2.005505124196701772e+01,4.708308434831777231e-06,1.386835960667701890e-06,-3.158990793065599973e+02,-4.555636488632925563e+01
2.005505124221211588e+01,4.630580025138832976e-06,1.375580937679010195e-06,-3.183772147849605858e+02,-4.628941523875823805e+01
2.005505124245754089e+01,4.552129467412030136e-06,1.364127189484156244e-06,-3.209384217646599495e+02,-4.705359167464623482e+01
2.005505124270296591e+01,4.473040063026763224e-06,1.352481985411156091e-06,-3.235840424559143003e+02,-4.784996313530385947e+01
2.005505124294839092e+01,4.393290490677794022e-06,1.340637155555363844e-06,-3.263190672543991013e+02,-4.868075091133975008e+01
2.005505124319381594e+01,4.312858152196255477e-06,1.328583958866983445e-06,-3.291489188415929448e+02,-4.954839228203170620e+01
2.005505124341036094e+01,4.241304150121348872e-06,1.317768563545332202e-06,-3.317292284764154147e+02,-5.034667528375345569e+01
2.005505124362719727e+01,4.169086022047380417e-06,1.306762023547342648e-06,-3.343959590050704946e+02,-5.117888018083313995e+01
2.005505124384403359e+01,4.096280221878425045e-06,1.295571269478852498e-06,-3.371505090536766147e+02,-5.204617736156200181e+01
2.005505124406086992e+01,4.022867152579990897e-06,1.284188433431023720e-06,-3.399980655929645081e+02,-5.295098969828656976e+01
2.005505124427770625e+01,3.948826044610793155e-06,1.272605097077396432e-06,-3.429442644523642798e+02,-5.389597578663314437e+01
2.005505124446903409e+01,3.882955002246661882e-06,1.262210572500203218e-06,-3.456307161857882306e+02,-5.476549637013882688e+01
2.005505124466061773e+01,3.816473086275603133e-06,1.251632124302892491e-06,-3.484070636058801824e+02,-5.567199932253135586e+01
2.005505124485220136e+01,3.749450598297110358e-06,1.240876379499210327e-06,-3.512747579164070544e+02,-5.661676509076277597e+01
2.005505124504378500e+01,3.681869528434037320e-06,1.229935758153738788e-06,-3.542391889309357680e+02,-5.760243748402865549e+01
2.005505124523536864e+01,3.613710790379472227e-06,1.218802149649302153e-06,-3.573062123474435339e+02,-5.863191769153779376e+01
2.005505124540442807e+01,3.553070232615670907e-06,1.208810422304837078e-06,-3.601028971489415653e+02,-5.957927517531936701e+01
2.005505124557371133e+01,3.491867899900543508e-06,1.198641682437489611e-06,-3.629930703659765641e+02,-6.056696432104047290e+01
2.005505124574299458e+01,3.430168347460118728e-06,1.188302250787016033e-06,-3.659782407718234367e+02,-6.159638821666500519e+01
2.005505124591227784e+01,3.367955026529140953e-06,1.177784821852695859e-06,-3.690640071953820893e+02,-6.267043301787079201e+01
2.005505124608156109e+01,3.305210400383795032e-06,1.167081578229359475e-06,-3.722564518024211111e+02,-6.379226604805245415e+01
2.005505124623094915e+01,3.249383752990239221e-06,1.157475228056251736e-06,-3.751675807856004212e+02,-6.482472095385047339e+01
2.005505124638053260e+01,3.193040535995903162e-06,1.147698465599254506e-06,-3.781759129507769330e+02,-6.590117681829431717e+01
2.005505124653011606e+01,3.136240000021941943e-06,1.137757313046765733e-06,-3.812830171626075071e+02,-6.702317266735514067e+01
2.005505124667969952e+01,3.078966941339424223e-06,1.127644726146916643e-06,-3.844947073493772223e+02,-6.819386076715467482e+01
2.005505124682928297e+01,3.021205249729457426e-06,1.117353166583476773e-06,-3.878172986285757133e+02,-6.941670071165005140e+01
2.005505124696129826e+01,2.969808994552001782e-06,1.108115393569917717e-06,-3.908472004576257746e+02,-7.054225159785158894e+01
2.005505124709348763e+01,2.917937778911827660e-06,1.098713505392246696e-06,-3.939781437152837498e+02,-7.171582710644270264e+01
2.005505124722567700e+01,2.865645967366051346e-06,1.089153234812170197e-06,-3.972117593528279826e+02,-7.293911701421131966e+01
2.005505124735786637e+01,2.812919594386628111e-06,1.079427785980778904e-06,-4.005540823085055422e+02,-7.421556612527527363e+01
2.005505124749005574e+01,2.759743862982275410e-06,1.069529885908334180e-06,-4.040116669231632613e+02,-7.554895537845702336e+01
2.005505124760672686e+01,2.712424890388453057e-06,1.060644472241906068e-06,-4.071647851609680515e+02,-7.677642737350512903e+01
2.005505124772355074e+01,2.664669278478008458e-06,1.051600950747500089e-06,-4.104229052540520115e+02,-7.805634004343188792e+01
2.005505124784037463e+01,2.616526868510998790e-06,1.042404769052228480e-06,-4.137877236784248112e+02,-7.939055125633883847e+01
2.005505124795719851e+01,2.567984834854505534e-06,1.033049367173146805e-06,-4.172655020248122923e+02,-8.078282781297141923e+01
2.005505124807402240e+01,2.519029589515845622e-06,1.023527724011723581e-06,-4.208630398086093578e+02,-8.223730441619541409e+01
2.005505124817713991e+01,2.475462729541909299e-06,1.014978989739843613e-06,-4.241439314322602741e+02,-8.357645239043625907e+01
2.005505124828039243e+01,2.431494464498692094e-06,1.006277861573301179e-06,-4.275339113282619223e+02,-8.497289506045780172e+01
2.005505124838364495e+01,2.387170504337063562e-06,9.974295167600726238e-07,-4.310347410255936893e+02,-8.642867654554794399e+01
2.005505124848689746e+01,2.342479072768902963e-06,9.884276188568034251e-07,-4.346529140885172637e+02,-8.794791860771050551e+01
2.005505124859014998e+01,2.297407694796869515e-06,9.792653854409689469e-07,-4.383954807748212374e+02,-8.953514600515154598e+01
2.005505124868129840e+01,2.257293508751371725e-06,9.710381548587182091e-07,-4.418088101621072497e+02,-9.099677332799420526e+01
2.005505124877256762e+01,2.216810367627922164e-06,9.626639697440459866e-07,-4.453354345883693668e+02,-9.252103574310712020e+01
2.005505124886383683e+01,2.176000153652704560e-06,9.541477397426409620e-07,-4.489771840955113476e+02,-9.411018606200740066e+01
2.005505124895510605e+01,2.134852056591939475e-06,9.454833398445643844e-07,-4.527407890370208747e+02,-9.576873797964141488e+01
2.005505124904637526e+01,2.093354626143641634e-06,9.366642133191642982e-07,-4.566335553880413727e+02,-9.750164702821604124e+01
2.005505124912695436e+01,2.056417357359389814e-06,9.287437786582383925e-07,-4.601840860378708840e+02,-9.909774401892184414e+01
2.005505124920763649e+01,2.019140985473565308e-06,9.206815532740779761e-07,-4.638522391232901896e+02,-1.007623615190207715e+02
2.005505124928831862e+01,1.981563878171797184e-06,9.124821882755779589e-07,-4.676399138185487345e+02,-1.024979855829879227e+02
2.005505124936900074e+01,1.943676114609837977e-06,9.041397581078611397e-07,-4.715540814495340101e+02,-1.043095634828674889e+02
2.005505124944968287e+01,1.905467187911292561e-06,8.956479188784072803e-07,-4.756023079433247744e+02,-1.062025274103541506e+02
2.005505124952092544e+01,1.871452781423313737e-06,8.880199812905041015e-07,-4.792949021728114758e+02,-1.079464392561197741e+02
2.005505124959226038e+01,1.837126783775873515e-06,8.802551578148616072e-07,-4.831095576913495506e+02,-1.097653660372213551e+02
2.005505124966359531e+01,1.802524283600670022e-06,8.723578377187390603e-07,-4.870482485220230728e+02,-1.116620578746318841e+02
2.005505124973493025e+01,1.767636178891270061e-06,8.643222829874594353e-07,-4.911181903116652165e+02,-1.136419427233741430e+02
2.005505124980626519e+01,1.732452831414953001e-06,8.561423497732763222e-07,-4.953272122004817675e+02,-1.157109813643354812e+02
2.005505124986926546e+01,1.701127230201071643e-06,8.487929836675861457e-07,-4.991668182080327938e+02,-1.176176028182689919e+02
2.005505124993234389e+01,1.669515347763892580e-06,8.413113706089774617e-07,-5.031330348908367682e+02,-1.196064219359217731e+02
2.005505124999542232e+01,1.637649256071197729e-06,8.337016440988449222e-07,-5.072279122756052629e+02,-1.216804865808307881e+02
2.005505125005850076e+01,1.605520606996073180e-06,8.259582417025763924e-07,-5.114589126296360746e+02,-1.238457589661168612e+02
2.005505125012157919e+01,1.573120562104834589e-06,8.180752067654919485e-07,-5.158341303447173232e+02,-1.261087875575786938e+02
2.005505125017729995e+01,1.544268047240573245e-06,8.109907997063492695e-07,-5.198257771707498023e+02,-1.281948020746210091e+02
2.005505125023308821e+01,1.515152550266255646e-06,8.037785250519064549e-07,-5.239486848311778431e+02,-1.303709748515192643e+02
2.005505125028887647e+01,1.485803349699478751e-06,7.964422613434694244e-07,-5.282049824424470899e+02,-1.326406920806172707e+02
2.005505125034466474e+01,1.456212791514121524e-06,7.889766096337667229e-07,-5.326023798150371249e+02,-1.350105115032061462e+02
2.005505125040045300e+01,1.426372773731450465e-06,7.813757874558008068e-07,-5.371492370284912568e+02,-1.374876368972487057e+02
2.005505125044974335e+01,1.399794455161674268e-06,7.745429793445946081e-07,-5.412980261808143041e+02,-1.397718065823677875e+02
2.005505125049909765e+01,1.372974607370154802e-06,7.675864254428087691e-07,-5.455828156136174130e+02,-1.421549794895467755e+02
2.005505125054845195e+01,1.345939913314673742e-06,7.605097470606709127e-07,-5.500058177362516290e+02,-1.446409288655027581e+02
